Passengers,Distance,TotalCharge,AveSpeed,trip_duration,day,dayofweek,hour,TripCount
1,3.69,24.8,5.81865965834428,88,23,2,15,20
3,1.0,10.3,4.45544554455446,64,23,2,15,20
3,1.4,17.76,3.68690563277249,75,23,2,15,20
1,1.15,12.96,4.57964601769912,69,23,2,15,20
4,2.53,19.8,5.04878048780488,85,23,2,15,20
1,2.53,18.36,7.41693811074919,79,23,2,15,20
1,1.66,18.59,5.26056338028169,19,23,2,16,20
2,0.74,9.8,4.10477657935285,16,23,2,16,20
1,2.9,18.95,9.47368421052632,25,23,2,16,20
1,1.6,12.3,6.1211477151966,25,23,2,16,20
1,2.75,16.3,7.92634107285829,30,23,2,16,20
1,4.5,25.3,7.23214285714286,48,23,2,16,20
6,2.32,13.3,11.0330250990753,52,23,2,17,20
1,1.67,11.76,10.0033277870216,44,23,2,22,20
1,1.1,12.05,6.34615384615385,39,23,2,22,20
2,9.19,33.34,26.2779984114376,26,24,3,15,22
2,1.8,10.3,11.7818181818182,47,24,3,19,22
1,1.82,12.8,7.10629067245119,54,24,3,19,22
1,5.9,26.75,16.951316839585,63,24,3,19,22
1,8.5,32.34,30.1477832512315,61,24,3,19,22
2,8.3,32.34,27.641073080481,63,24,3,19,22
1,1.33,10.8,6.68715083798883,57,24,3,19,22
1,7.4,26.3,19.7187268689859,69,24,3,19,22
4,1.6,10.55,10.7063197026022,65,24,3,10,22
1,3.1,14.3,11.1377245508982,72,24,3,10,22
1,8.21,30.36,23.3091482649842,74,24,3,10,22
2,2.5,13.55,16.304347826087,30,24,3,21,22
6,4.28,15.8,23.2048192771084,30,24,3,21,22
1,8.24,29.8,15.5390256678889,49,24,3,21,22
1,3.0,14.05,14.0808344198175,30,24,3,21,22
1,2.4,15.1,9.93103448275862,27,24,3,21,22
1,3.3,16.56,15.1918158567775,20,24,3,21,22
1,3.4,16.3,10.7746478873239,24,24,3,21,22
1,3.2,14.3,18.9473684210526,10,24,3,21,22
4,4.2,22.55,11.5596330275229,81,24,3,20,22
3,1.6,10.3,8.47058823529412,67,24,3,20,22
1,4.3,23.76,12.0093095422808,58,24,3,19,22
1,2.59,14.12,23.6050632911392,40,24,3,19,22
5,3.44,16.56,22.3537906137184,38,24,3,19,22
4,3.2,16.3,12.2163308589608,43,24,3,19,22
1,2.29,12.36,16.9281314168378,59,24,3,21,22
1,4.5,18.95,23.4104046242775,62,24,3,21,22
3,2.2,10.8,13.8219895287958,56,24,3,21,22
1,1.92,10.8,15.2246696035242,53,24,3,21,22
1,4.7,28.55,9.13606911447084,73,24,3,21,22
1,5.33,21.96,25.7211796246649,52,24,3,21,22
1,4.8,27.39,17.5075987841945,47,24,3,21,22
1,6.42,23.3,16.1509433962264,51,24,3,21,22
1,1.58,11.76,11.0877192982456,11,24,3,19,22
3,1.64,11.3,7.64766839378238,68,24,3,20,22
1,1.8,11.75,13.1975560081466,8,24,3,0,22
1,3.9,19.56,17.6603773584906,22,24,3,0,22
2,3.84,16.3,18.456608811749,26,24,3,0,22
1,10.2,42.84,23.4632587859425,44,24,3,0,22
1,2.5,15.8,9.29752066115702,25,24,3,19,22
1,2.19,14.75,11.6973293768546,25,24,3,19,22
2,9.68,38.16,22.4247104247104,40,24,3,19,22
1,3.08,17.76,11.8208955223881,36,24,3,19,22
2,2.08,13.3,8.41348314606742,41,24,3,19,22
4,10.25,39.36,24.1492146596859,53,24,3,19,22
1,4.79,16.3,20.4555160142349,20,24,3,0,22
1,3.0,11.8,23.4273318872017,61,24,3,20,22
2,9.99,31.8,22.8778625954198,47,24,3,0,22
1,1.92,11.3,16.0,28,24,3,0,22
6,3.86,20.3,9.33243787777032,67,24,3,20,22
2,1.53,9.3,11.620253164557,50,24,3,20,22
1,4.1,16.3,18.0,55,24,3,20,22
1,3.87,16.8,16.2377622377622,49,24,3,20,22
1,2.27,11.3,11.5914893617021,33,24,3,20,22
1,3.11,14.8,12.2360655737705,33,24,3,20,22
2,6.1,20.8,23.4615384615385,30,24,3,20,22
1,3.5,14.3,18.1818181818182,25,24,3,20,22
1,8.82,38.09,32.7340206185567,29,24,3,20,22
1,2.6,18.8,9.61973278520041,62,24,3,20,22
5,2.83,15.96,13.0783055198973,25,24,3,20,22
1,8.1,25.8,28.8712871287129,25,24,3,20,22
1,3.6,16.3,13.6564805057956,22,24,3,20,22
1,2.8,12.3,19.5348837209302,14,24,3,20,22
1,2.91,14.3,10.1022179363549,17,24,3,20,22
1,1.67,10.8,8.00532623169108,19,24,3,13,22
1,1.2,9.3,7.18801996672213,13,24,3,13,22
1,3.44,14.8,12.5471124620061,18,24,3,13,22
3,1.7,9.8,9.40092165898618,10,24,3,13,22
1,2.4,22.8,10.4096385542169,61,24,3,12,22
3,0.8,14.8,2.14605067064083,30,24,3,20,22
1,2.6,15.36,10.96018735363,66,24,3,21,22
1,2.3,15.3,15.4189944134078,60,24,3,20,22
1,9.28,37.25,24.4210526315789,52,24,3,1,22
1,4.6,16.8,17.1428571428571,44,24,3,0,22
1,4.21,14.3,26.5429071803853,38,24,3,0,22
2,2.0,9.8,15.7205240174672,44,24,3,0,22
1,7.6,25.3,21.5602836879433,60,24,3,0,22
5,3.38,14.8,13.1973969631236,55,24,3,0,22
1,4.1,20.76,14.2059672762271,58,24,3,0,22
1,9.2,41.84,25.3211009174312,66,24,3,0,22
1,9.8,41.79,31.1111111111111,65,24,3,0,22
1,8.1,25.8,25.1813471502591,66,24,3,0,22
1,6.71,26.76,20.1636060100167,53,24,3,1,22
1,9.62,36.0,32.9828571428571,70,24,3,0,22
1,3.4,21.6,10.1408450704225,76,24,3,0,22
2,5.77,24.36,18.5464285714286,26,24,3,1,22
1,8.56,32.84,26.4515021459227,28,24,3,1,22
2,2.13,11.76,17.0779510022272,19,24,3,1,22
1,4.37,15.8,21.5506849315069,29,24,3,1,22
1,10.6,36.84,31.0496338486574,38,24,3,1,22
1,3.9,15.8,19.4459833795014,34,24,3,1,22
2,8.3,36.99,31.6525423728814,39,24,3,1,22
5,3.44,15.3,12.6625766871166,40,24,3,1,22
1,2.09,11.76,15.048,62,24,3,0,22
1,2.24,10.8,14.4516129032258,61,24,3,21,22
1,0.8,11.3,3.22508398656215,67,24,3,21,22
3,1.04,11.8,4.10976948408342,69,24,3,21,22
3,7.81,25.3,22.3320095313741,39,24,3,15,22
2,1.1,13.5,4.61538461538461,37,24,3,15,22
1,1.97,10.8,10.4601769911504,35,24,3,15,22
5,1.27,8.8,8.29764065335753,33,24,3,15,22
2,9.7,34.34,27.6923076923077,49,24,3,14,22
4,1.31,10.3,6.41632653061225,36,24,3,14,22
1,9.66,46.05,22.1785714285714,49,24,3,14,22
1,1.31,10.3,6.11673151750973,34,24,3,14,22
1,1.2,9.8,6.29737609329446,32,24,3,14,22
1,6.0,20.3,21.3649851632047,32,24,3,15,22
2,1.55,11.8,7.0722433460076,33,24,3,14,22
1,0.65,12.36,2.76923076923077,32,24,3,14,22
1,4.71,17.3,17.0412060301508,32,24,3,14,22
5,1.62,12.96,7.71428571428571,26,24,3,14,22
1,1.17,11.3,4.42436974789916,28,24,3,14,22
1,2.5,15.3,7.383100902379,32,24,3,14,22
1,1.27,9.8,6.67445255474453,20,24,3,14,22
1,2.19,12.96,10.8445667125172,19,24,3,14,22
6,0.94,8.8,5.43178170144462,12,24,3,14,22
1,2.47,11.3,13.0764705882353,12,24,3,14,22
2,2.13,11.8,9.5136476426799,33,24,3,14,22
3,2.03,10.8,9.52803129074315,71,24,3,13,22
1,9.21,33.84,21.9867374005305,38,24,3,15,22
1,6.03,34.24,23.5700325732899,24,24,3,15,22
1,2.3,11.3,10.9379128137384,51,24,3,14,22
1,0.6,9.8,2.86852589641434,49,24,3,14,22
1,2.08,18.36,5.83632112236945,58,24,3,14,22
1,2.8,16.6,11.1258278145695,49,24,3,14,22
1,6.28,22.8,21.4700854700855,50,24,3,14,22
1,2.24,13.5,11.8240469208211,43,24,3,14,22
2,2.02,11.8,8.41666666666667,45,24,3,14,22
1,3.77,15.8,13.7926829268293,46,24,3,14,22
1,2.94,16.3,8.24299065420561,51,24,3,14,22
1,1.41,12.8,5.72911963882618,26,24,3,15,22
2,8.3,33.84,20.1212121212121,67,24,3,14,22
1,6.7,22.8,20.116763969975,67,24,3,14,22
1,4.2,17.75,22.3338257016248,61,24,3,14,22
5,7.71,30.84,28.7329192546584,70,24,3,14,22
1,3.79,16.8,11.4655462184874,78,24,3,14,22
1,1.79,11.54,8.45669291338583,71,24,3,14,22
1,4.6,18.8,14.0220152413209,20,24,3,15,22
2,4.9,22.8,9.42307692307692,32,24,3,15,22
1,2.5,10.8,22.0048899755501,11,24,3,15,22
1,1.4,8.8,9.1304347826087,68,24,3,10,22
1,0.9,12.05,4.79289940828402,57,24,3,14,22
1,6.41,23.8,17.3373403456048,79,24,3,13,22
1,1.7,8.8,13.1612903225806,64,24,3,13,22
1,2.36,12.3,10.3990208078335,64,24,3,13,22
1,1.6,11.62,11.52,23,24,3,23,22
2,3.0,15.96,14.6540027137042,25,24,3,23,22
1,3.39,17.16,14.7213510253317,20,24,3,23,22
3,2.75,15.96,11.2756264236902,19,24,3,23,22
1,5.7,19.8,27.0,17,24,3,23,22
1,7.6,33.84,25.1239669421488,18,24,3,23,22
1,9.7,35.75,31.9487648673376,18,24,3,23,22
1,2.4,17.02,8.0,77,24,3,22,22
2,3.43,14.8,13.9683257918552,73,24,3,22,22
1,2.93,16.0,14.2926829268293,27,24,3,23,22
1,2.9,19.8,7.63157894736842,74,24,3,22,22
1,2.35,14.3,11.9154929577465,57,24,3,22,22
5,5.33,18.3,27.8895348837209,54,24,3,22,22
1,9.93,31.3,23.8797595190381,63,24,3,22,22
1,2.5,13.56,16.4533820840951,41,24,3,22,22
1,9.6,42.99,25.2816386247257,49,24,3,22,22
1,1.8,11.3,8.69798657718121,22,24,3,22,22
1,2.21,10.3,13.6232876712329,12,24,3,22,22
1,5.2,23.0,15.0724637681159,21,24,3,22,22
2,0.92,9.8,4.61924686192469,12,24,3,22,22
1,2.31,13.5,14.5384615384615,56,24,3,22,22
1,1.1,11.6,6.56716417910448,34,24,3,23,22
3,1.9,9.8,13.0038022813688,37,24,3,23,22
1,6.73,26.3,13.34140969163,58,24,3,23,22
1,3.49,13.8,17.2109589041096,57,24,3,13,22
1,4.6,23.84,13.1116389548694,61,24,3,13,22
2,3.75,15.3,15.0669642857143,53,24,3,13,22
1,2.0,11.75,11.3564668769716,49,24,3,13,22
2,4.4,15.3,21.8181818181818,50,24,3,13,22
2,2.4,13.8,10.0,52,24,3,13,22
6,9.62,44.8,21.1816513761468,60,24,3,13,22
1,1.24,8.8,7.22330097087379,42,24,3,13,22
2,1.5,11.75,8.76623376623377,41,24,3,13,22
1,1.5,8.8,9.74729241877256,40,24,3,13,22
4,1.08,8.8,6.50167224080268,39,24,3,13,22
2,8.67,32.84,22.183368869936,47,24,3,13,22
1,4.17,18.8,11.0871491875923,44,24,3,13,22
1,2.25,13.8,8.38509316770186,36,24,3,13,22
1,2.03,13.56,9.34526854219949,32,24,3,13,22
3,6.7,33.5,12.5559604372723,45,24,3,13,22
1,2.1,14.3,6.33696563285834,26,24,3,13,22
1,0.42,9.3,2.30839694656489,44,24,3,23,22
1,3.6,17.16,16.1194029850746,46,24,3,23,22
1,4.7,16.8,24.1714285714286,43,24,3,23,22
1,1.0,14.3,2.97274979355904,51,24,3,23,22
1,2.1,11.8,11.3513513513514,51,24,3,12,22
1,1.8,11.8,7.33031674208145,53,24,3,12,22
1,9.0,42.89,25.2336448598131,44,24,3,0,22
1,1.2,10.3,5.47528517110266,49,24,3,12,22
1,4.5,17.8,14.0992167101828,47,24,3,10,22
1,2.4,14.15,10.8270676691729,40,24,3,10,22
1,1.96,13.0,9.03457106274008,40,24,3,10,22
1,2.3,12.3,9.10891089108911,39,24,3,10,22
1,2.2,13.3,9.28487690504103,17,24,3,16,22
1,4.71,20.76,20.258064516129,15,24,3,16,22
5,1.63,9.3,9.54146341463415,68,24,3,15,22
2,2.6,14.3,8.05507745266781,75,24,3,15,22
2,5.76,27.3,12.7058823529412,82,24,3,15,22
2,5.56,19.8,21.4304068522484,48,24,3,10,22
1,1.9,13.55,9.84172661870504,62,24,3,15,22
1,8.15,29.3,22.1601208459215,70,24,3,15,22
1,2.4,11.3,12.7433628318584,52,24,3,15,22
2,1.3,12.8,8.25396825396825,41,24,3,15,22
2,8.4,28.8,18.0214541120381,57,24,3,15,22
6,3.22,14.3,11.4206896551724,42,24,3,15,22
2,1.7,14.3,6.16935483870968,35,24,3,10,22
1,1.21,10.56,6.99197431781701,28,24,3,10,22
1,1.86,9.8,10.6285714285714,23,24,3,10,22
6,10.39,48.54,24.1784098254687,63,24,3,12,22
1,6.44,21.3,24.6114649681529,66,24,3,15,22
5,2.21,12.96,12.7909967845659,22,24,3,10,22
5,6.17,25.3,11.5627277459656,81,24,3,10,22
1,2.2,13.55,12.3364485981308,46,24,3,2,22
2,5.8,25.34,27.3298429319372,31,24,3,16,22
1,5.1,29.1,9.87627756858526,48,24,3,16,22
1,2.15,12.3,10.4453441295547,23,24,3,16,22
1,4.6,27.34,11.0917615539183,33,24,3,16,22
2,1.1,11.3,4.91315136476427,21,24,3,16,22
2,6.4,20.8,27.9272727272727,22,24,3,16,22
4,9.41,43.01,24.8175824175824,29,24,3,16,22
3,8.5,32.84,26.0204081632653,23,24,3,16,22
1,10.34,43.61,30.7636363636364,23,24,3,16,22
1,9.9,30.3,24.8016701461378,62,24,3,2,22
1,5.26,23.76,17.044104410441,52,24,3,1,22
2,8.97,34.34,24.371320754717,62,24,3,1,22
1,8.7,30.3,28.8663594470046,61,24,3,1,22
1,2.1,11.8,14.0520446096654,53,24,3,1,22
2,3.1,12.3,22.4096385542169,53,24,3,1,22
2,2.0,10.8,11.6693679092383,56,24,3,1,22
6,2.04,12.96,12.9295774647887,57,24,3,1,22
1,2.3,12.35,18.5234899328859,58,24,3,1,22
1,2.9,11.3,20.9638554216867,64,24,3,1,22
6,10.56,31.3,34.8450962419798,21,24,3,2,22
5,4.49,16.8,18.4520547945205,49,24,3,1,22
6,8.0,32.84,16.0535117056856,36,24,3,10,22
1,1.8,9.3,10.8361204013378,13,24,3,10,22
1,2.3,13.3,8.42319430315361,75,24,3,9,22
1,2.9,11.3,27.4736842105263,54,24,3,2,22
1,6.3,20.8,28.6363636363636,60,24,3,2,22
1,8.33,24.8,31.1725571725572,22,24,3,9,22
1,2.62,11.3,13.532281205165,16,24,3,9,22
1,4.6,23.75,13.1012658227848,24,24,3,9,22
1,1.58,9.3,9.1741935483871,10,24,3,9,22
1,3.59,16.8,10.6108374384236,76,24,3,8,22
1,9.69,29.3,27.1893998441154,72,24,3,8,22
1,7.8,24.8,20.7079646017699,70,24,3,8,22
1,2.1,12.3,14.2105263157895,67,24,3,2,22
1,1.83,9.3,11.8916967509025,44,24,3,8,22
1,1.7,12.95,7.50920245398773,34,24,3,8,22
1,1.8,8.8,12.1348314606742,8,24,3,8,22
1,1.8,11.76,10.6930693069307,65,24,3,7,22
1,4.4,21.95,12.6821457165733,73,24,3,7,22
3,1.6,11.3,9.1866028708134,50,24,3,7,22
2,2.3,12.35,15.2486187845304,48,24,3,7,22
1,4.33,16.8,14.4333333333333,30,24,3,7,22
1,5.03,20.16,29.3961038961039,65,24,3,6,22
1,1.81,11.16,13.863829787234,54,24,3,6,22
1,5.2,20.15,31.5682967959528,34,24,3,8,22
1,5.2,25.7,15.8241758241758,52,24,3,3,22
1,8.3,26.8,26.1417322834646,52,24,3,3,22
1,9.2,36.95,20.9620253164557,68,24,3,3,22
1,4.39,17.8,12.9540983606557,78,24,3,9,22
4,4.4,18.3,13.1234465617233,77,24,3,9,22
1,1.3,9.8,6.77279305354559,61,24,3,9,22
1,8.9,42.29,24.1993957703927,63,24,3,9,22
1,10.2,31.3,24.561872909699,63,24,3,9,22
1,3.45,16.8,10.2644628099174,54,24,3,9,22
1,1.7,10.3,8.2258064516129,38,24,3,9,22
1,2.33,10.8,13.3566878980892,34,24,3,9,22
5,3.34,13.3,15.5751295336788,32,24,3,9,22
1,2.0,12.8,7.55508919202518,34,24,3,9,22
1,9.23,40.61,26.5187549880287,36,24,3,9,22
5,9.19,41.21,23.3809187279152,34,24,3,9,22
1,10.4,36.34,33.2504440497336,44,24,3,6,22
1,9.4,41.2,26.3756819953235,35,24,3,6,22
1,1.9,9.8,11.6326530612245,19,24,3,6,22
5,2.66,13.3,15.032967032967,48,24,3,5,22
1,9.6,31.8,22.8269484808454,33,24,3,5,22
1,10.4,42.84,25.1443922095366,82,24,3,4,22
6,3.29,15.38,22.56,54,24,3,4,22
1,6.19,30.29,15.9285203716941,44,24,3,4,22
2,8.8,28.8,21.1340893929286,45,24,3,4,22
1,4.6,22.8,13.7885095753539,42,24,3,16,22
1,3.34,22.56,8.40251572327044,46,24,3,16,22
1,5.8,23.8,11.256064690027,43,24,3,10,22
1,9.9,37.34,23.5714285714286,60,24,3,16,22
1,3.9,20.75,11.0031347962382,43,24,3,11,22
1,2.6,12.8,10.1408450704225,16,24,3,11,22
1,1.21,11.0,7.90562613430127,15,24,3,11,22
1,1.73,11.0,10.6279863481229,15,24,3,11,22
2,9.5,36.34,22.1216041397154,34,24,3,11,22
1,1.9,11.3,8.94117647058824,22,24,3,11,22
1,2.93,20.76,8.39808917197452,22,24,3,19,22
1,9.7,42.99,28.1612903225806,20,24,3,19,22
5,5.25,23.3,11.4337568058076,84,24,3,18,22
1,8.2,30.3,13.9442607463392,58,24,3,11,22
2,9.75,42.41,32.1723189734189,75,24,3,18,22
2,1.86,13.3,7.11583421891605,70,24,3,18,22
1,3.81,18.3,11.0702179176755,74,24,3,18,22
6,7.84,26.3,22.6335204490778,74,24,3,18,22
4,1.0,10.3,5.18731988472623,62,24,3,18,22
1,2.91,20.84,11.8775510204082,60,24,3,18,22
3,1.97,13.3,10.5692995529061,55,24,3,18,22
2,1.2,10.8,7.43545611015491,54,24,3,18,22
3,0.95,11.8,3.83838383838384,54,24,3,18,22
2,0.89,13.56,3.8695652173913,51,24,3,18,22
6,1.17,17.88,3.58468085106383,74,24,3,18,22
1,1.8,16.3,7.28908886389201,49,24,3,18,22
1,2.2,14.1,10.1799485861183,41,24,3,11,22
3,2.42,13.3,8.27350427350427,52,24,3,11,22
1,3.16,32.25,4.57786720321932,68,24,3,12,22
2,1.7,10.3,9.76076555023923,39,24,3,16,22
2,2.03,13.3,6.86197183098591,41,24,3,12,22
1,1.1,8.8,6.36655948553055,30,24,3,12,22
1,1.98,11.3,9.23316062176166,30,24,3,12,22
2,4.8,18.8,15.0,30,24,3,12,22
2,6.8,26.8,13.4653465346535,38,24,3,12,22
2,6.32,30.96,12.5701657458564,37,24,3,12,22
2,2.8,13.8,9.96047430830039,23,24,3,12,22
1,5.3,18.3,20.126582278481,50,24,3,11,22
1,3.1,13.8,12.0129171151776,20,24,3,12,22
2,2.67,13.3,9.73860182370821,19,24,3,12,22
1,1.59,12.96,6.57931034482759,66,24,3,11,22
1,6.91,27.96,20.0128720836685,71,24,3,11,22
2,1.17,12.09,6.09551374819103,60,24,3,11,22
4,1.3,9.8,6.38472032742156,59,24,3,11,22
1,0.87,9.8,4.82588597842835,58,24,3,11,22
3,1.9,12.3,7.2,61,24,3,11,22
1,3.19,13.8,12.2430703624733,56,24,3,11,22
1,7.1,23.3,22.303664921466,54,24,3,11,22
1,1.4,11.0,8.93617021276596,14,24,3,12,22
6,2.96,18.36,11.4827586206897,48,24,3,18,22
2,0.78,8.8,4.57328990228013,37,24,3,12,22
1,1.74,11.8,7.72379778051788,43,24,3,18,22
2,2.4,14.16,13.563579277865,43,24,3,17,22
1,1.5,9.8,10.3448275862069,40,24,3,17,22
1,1.7,17.85,5.64575645756458,49,24,3,17,22
1,7.2,24.8,23.6712328767123,40,24,3,17,22
2,1.66,9.8,11.671875,28,24,3,17,22
1,1.1,11.3,5.25198938992042,32,24,3,17,22
1,8.9,28.3,24.7795823665893,40,24,3,17,22
1,1.68,13.5,9.63057324840764,22,24,3,17,22
1,2.9,13.3,12.3696682464455,23,24,3,17,22
1,2.68,14.3,9.74545454545455,25,24,3,17,22
1,7.7,35.34,26.7309546769527,19,24,3,17,22
3,2.56,14.8,9.19760479041916,72,24,3,16,22
5,2.07,11.3,12.0974025974026,65,24,3,16,22
6,5.46,19.3,21.9375,70,24,3,16,22
4,2.0,15.95,9.01126408010012,65,24,3,16,22
2,9.11,36.34,20.955910543131,77,24,3,16,22
1,2.89,18.36,9.89914367269268,60,24,3,16,22
1,1.59,9.8,9.60402684563758,51,24,3,16,22
5,3.82,15.8,15.5918367346939,54,24,3,16,22
1,1.55,14.8,5.78838174273859,52,24,3,16,22
1,1.77,12.88,12.5186640471513,39,24,3,18,22
1,4.3,20.0,15.1171875,54,24,3,17,22
5,6.42,22.8,22.2230769230769,61,24,3,17,22
1,1.8,10.8,10.6055646481178,46,24,3,16,22
2,3.2,16.55,15.421686746988,59,24,3,17,22
1,8.42,32.34,26.3353605560382,63,24,3,17,22
2,1.88,14.12,11.1315789473684,38,24,3,18,22
1,1.65,9.8,13.0549450549451,33,24,3,18,22
2,2.88,18.5,11.0063694267516,34,24,3,18,22
1,2.83,14.8,10.7129337539432,34,24,3,18,22
1,1.7,10.3,10.8127208480565,27,24,3,18,22
2,3.48,13.8,17.620253164557,28,24,3,18,22
1,2.16,12.3,9.98202824133505,26,24,3,18,22
2,3.95,18.96,19.8050139275766,25,24,3,18,22
1,3.4,16.8,9.95121951219512,31,24,3,18,22
5,4.63,18.3,18.8338983050847,31,24,3,18,22
6,2.53,19.3,6.8843537414966,29,24,3,18,22
1,1.19,10.3,6.38450074515648,60,24,3,17,22
2,2.44,15.34,13.2289156626506,20,24,3,18,22
1,2.0,19.1,5.96520298260149,76,24,3,17,22
1,1.4,10.8,7.3900293255132,70,24,3,17,22
2,10.0,38.34,20.7852193995381,80,24,3,17,22
1,9.4,42.39,27.0287539936102,23,24,3,18,22
6,3.28,16.3,10.1095890410959,23,24,3,18,22
3,1.28,10.3,6.61119081779053,16,24,3,18,22
1,5.56,18.8,27.2326530612245,12,24,3,18,22
1,2.39,15.3,6.73239436619718,56,25,4,18,20
1,5.5,19.8,18.9111747851003,27,25,4,18,20
1,2.27,18.3,4.56026785714286,40,25,4,18,20
2,2.56,12.8,11.6070528967254,34,25,4,18,20
1,1.07,11.8,3.87525150905433,39,25,4,18,20
2,1.1,18.3,2.16630196936543,55,25,4,18,20
5,8.15,35.81,28.9349112426036,47,25,4,18,20
4,5.96,22.3,17.7763048881524,53,25,4,18,20
1,6.67,26.0,29.4625766871166,50,25,4,18,20
2,1.29,9.3,7.96569468267582,22,25,4,21,20
2,1.37,11.44,8.35932203389831,51,25,4,18,20
4,3.6,17.8,12.5459825750242,59,25,4,18,20
5,10.05,37.25,30.5059021922428,64,25,4,18,20
1,7.96,27.8,16.564161849711,78,25,4,18,20
1,9.43,33.34,34.3603238866397,52,25,4,21,20
1,4.0,19.8,9.63855421686747,58,25,4,21,20
1,7.3,30.95,16.4868255959849,43,25,4,21,20
1,7.0,22.8,27.8453038674033,30,25,4,21,20
1,4.12,25.56,9.27579737335835,38,25,4,21,20
3,2.2,12.35,13.968253968254,45,25,4,18,20
3,4.57,17.3,16.4355644355644,23,25,4,18,20
1,1.7,11.0,13.5099337748344,53,25,4,17,20
1,1.4,14.76,4.8,21,25,4,18,20
1,2.83,14.16,15.7953488372093,21,25,4,21,20
1,2.4,10.8,14.8453608247423,17,25,4,17,20
1,7.1,29.1,20.1577287066246,32,25,4,17,20
1,4.0,17.3,12.2241086587436,33,25,4,17,20
1,0.51,10.3,2.63414634146341,27,25,4,17,20
2,8.36,25.3,26.9677419354839,40,25,4,17,20
2,4.1,15.8,13.2258064516129,42,25,4,17,20
1,4.4,17.3,16.0812182741117,42,25,4,17,20
1,5.28,29.3,16.6444833625219,45,25,4,17,20
1,1.2,9.3,6.6156202143951,15,25,4,18,20
4,0.9,10.8,3.71559633027523,42,25,4,17,20
1,4.03,20.3,12.2121212121212,63,25,4,17,20
3,7.14,27.3,15.0227936879018,73,25,4,17,20
2,1.5,8.8,8.92561983471074,57,25,4,17,20
1,0.6,9.8,2.7,61,25,4,17,20
1,2.7,10.8,17.6086956521739,59,25,4,17,20
1,7.1,31.84,20.6796116504854,74,25,4,17,20
1,5.61,18.8,21.3262935586061,70,25,4,17,20
1,1.8,15.36,6.2729912875121,72,25,4,17,20
1,7.5,35.16,13.094083414161,91,25,4,17,20
1,1.74,10.8,7.91908975979772,45,25,4,17,20
1,1.4,9.3,8.85764499121265,17,25,4,21,20
3,3.7,18.8,9.45351312987935,69,25,4,19,20
1,2.0,12.3,8.86699507389163,16,25,4,21,20
1,2.5,13.3,9.58466453674121,67,25,4,19,20
3,1.92,14.1,7.22257053291536,70,25,4,19,20
1,6.71,26.16,23.6823529411765,75,25,4,19,20
1,0.53,10.3,2.3760896637609,16,25,4,20,20
1,1.06,10.8,5.09479305740988,19,25,4,20,20
1,2.6,12.3,12.7173913043478,20,25,4,20,20
1,1.87,15.8,5.07692307692308,31,25,4,20,20
1,10.0,30.3,29.9003322259136,33,25,4,20,20
6,10.01,30.3,27.4664634146341,38,25,4,20,20
1,6.49,29.76,12.1056994818653,82,25,4,19,20
2,4.14,16.3,16.0085929108485,32,25,4,20,20
1,7.12,30.3,15.348502994012,46,25,4,20,20
1,10.09,30.3,27.1074626865672,42,25,4,20,20
3,0.8,11.16,4.25406203840473,36,25,4,20,20
1,3.0,11.8,19.4244604316547,36,25,4,20,20
1,9.1,34.34,26.8965517241379,48,25,4,20,20
1,4.96,21.36,19.7303867403315,45,25,4,20,20
1,2.0,21.3,10.5882352941176,45,25,4,20,20
1,2.37,11.8,16.3761996161228,48,25,4,20,20
1,2.9,12.8,13.2151898734177,19,25,4,17,20
1,4.07,17.3,17.6105769230769,31,25,4,20,20
1,0.67,11.3,2.67702552719201,20,25,4,21,20
1,5.69,28.8,13.1307692307692,75,25,4,19,20
1,5.8,23.8,12.5556223692123,64,25,4,19,20
1,1.84,10.8,10.3338533541342,60,25,4,20,20
2,3.9,20.16,13.3206831119545,67,25,4,20,20
1,5.69,26.76,14.5276595744681,71,25,4,20,20
1,1.08,12.88,4.71272727272727,57,25,4,20,20
3,5.81,26.76,14.6368089573128,67,25,4,20,20
1,5.5,20.8,16.2428219852338,78,25,4,18,20
1,1.8,11.3,9.95391705069124,11,25,4,19,20
2,2.66,15.8,7.81076672104405,22,25,4,19,20
1,1.34,12.96,5.5512082853855,18,25,4,19,20
1,1.22,11.8,4.3399209486166,64,25,4,19,20
1,2.52,15.3,7.29260450160772,26,25,4,19,20
2,3.8,14.8,19.6551724137931,27,25,4,19,20
1,1.43,10.3,6.74705111402359,31,25,4,19,20
5,7.66,24.8,31.5154285714286,36,25,4,19,20
1,2.0,15.8,8.83435582822086,36,25,4,19,20
1,1.0,12.8,3.20855614973262,48,25,4,19,20
1,2.57,10.3,18.2485207100592,39,25,4,19,20
1,5.97,27.25,15.4618705035971,54,25,4,19,20
2,0.6,20.3,1.62040510127532,56,25,4,19,20
1,1.1,13.5,4.76534296028881,50,25,4,19,20
1,6.45,23.3,18.140625,31,25,4,19,20
5,10.51,36.84,30.3659711075441,24,25,4,17,20
1,2.8,10.8,24.0572792362768,23,25,4,1,20
2,3.89,15.18,21.027027027027,14,25,4,17,20
1,7.02,27.36,27.6498905908096,47,25,4,5,20
1,3.3,12.8,23.1578947368421,21,25,4,4,20
1,3.2,12.3,23.0861723446894,46,25,4,3,20
1,2.2,12.35,16.2962962962963,26,25,4,3,20
1,2.1,10.8,12.3327895595432,58,25,4,2,20
2,2.5,13.55,15.1515151515152,31,25,4,2,20
